left,right,confidence,support
"{'qxmsq=f','spcop=f','stlmt=f','thrsk=f'}",{'reskd=f'},0.99,0
"{'qxmsq=f','stlmt=f','thrsk=f'}",{'reskd=f'},0.99,0
"{'reskd=f','skrxp=f','thrsk=f'}",{'hdchk=f'},0.99,0
"{'reskd=f','skrxp=f','spcop=f','thrsk=f'}",{'hdchk=f'},0.99,0
"{'reskd=f','skrxp=f','thrsk=f'}",{'hdchk=f'},0.99,0
"{'bkon=f','wkna=f'}",{'hdchk=f'},0.99,0
"{'bkon=f','stlmt=f','wkna=f'}",{'hdchk=f'},0.99,0
"{'bkon=f','wkna=f'}",{'hdchk=f'},0.99,0
"{'qxmsq=f','skach=f','stlmt=f','thrsk=f'}",{'reskd=f'},0.99,0
"{'qxmsq=f','skach=f','spcop=f','stlmt=f','thrsk=f'}",{'reskd=f'},0.99,0
"{'qxmsq=f','skach=f','stlmt=f','thrsk=f'}",{'reskd=f'},0.99,0
{'qxmsq=f'},{'hdchk=f'},0.99,0
"{'bkon=f','spcop=f','wkna=f'}",{'hdchk=f'},0.99,0
"{'bkon=f','spcop=f','stlmt=f','wkna=f'}",{'hdchk=f'},0.99,0
"{'bkon=f','spcop=f','wkna=f'}",{'hdchk=f'},0.99,0
"{'hdchk=f','qxmsq=f','stlmt=f','thrsk=f'}",{'reskd=f'},0.99,0
"{'reskd=f','skach=f','skrxp=f','thrsk=f'}",{'hdchk=f'},0.99,0
"{'hdchk=f','qxmsq=f','spcop=f','stlmt=f','thrsk=f'}",{'reskd=f'},0.99,0
"{'hdchk=f','qxmsq=f','stlmt=f','thrsk=f'}",{'reskd=f'},0.99,0
"{'reskd=f','skach=f','skrxp=f','spcop=f','thrsk=f'}",{'hdchk=f'},0.99,0
"{'reskd=f','skach=f','skrxp=f','thrsk=f'}",{'hdchk=f'},0.99,0
"{'qxmsq=f','reskd=f','skrxp=f'}",{'hdchk=f'},0.99,0
"{'qxmsq=f','reskd=f','skrxp=f','spcop=f'}",{'hdchk=f'},0.99,0
"{'bkon=f','stlmt=f','thrsk=f'}",{'reskd=f'},0.99,0
"{'bkon=f','spcop=f','stlmt=f','thrsk=f'}",{'reskd=f'},0.99,0
"{'bkon=f','stlmt=f','thrsk=f'}",{'reskd=f'},0.99,0
"{'qxmsq=f','skach=f'}",{'hdchk=f'},0.99,0
"{'qxmsq=f','reskd=f','skach=f','skrxp=f'}",{'hdchk=f'},0.99,0
"{'qxmsq=f','reskd=f','skach=f','skrxp=f','spcop=f'}",{'hdchk=f'},0.99,0
"{'hdchk=f','qxmsq=f','skach=f','stlmt=f','thrsk=f'}",{'reskd=f'},0.99,0
"{'hdchk=f','qxmsq=f','skach=f','spcop=f','stlmt=f','thrsk=f'}",{'reskd=f'},0.99,0
"{'hdchk=f','qxmsq=f','skach=f','stlmt=f','thrsk=f'}",{'reskd=f'},0.99,0
"{'thrsk=f','wkna=f'}",{'reskd=f'},0.99,0
"{'spcop=f','thrsk=f','wkna=f'}",{'reskd=f'},0.99,0
"{'thrsk=f','wkna=f'}",{'reskd=f'},0.99,0
"{'stlmt=f','thrsk=f','wkna=f'}",{'reskd=f'},0.99,0
"{'thrsk=f','wkna=f'}",{'reskd=f'},0.99,0
"{'spcop=f','stlmt=f','thrsk=f','wkna=f'}",{'reskd=f'},0.99,0
"{'stlmt=f','thrsk=f','wkna=f'}",{'reskd=f'},0.99,0
"{'spcop=f','thrsk=f','wkna=f'}",{'reskd=f'},0.99,0
"{'thrsk=f','wkna=f'}",{'reskd=f'},0.99,0
"{'qxmsq=f','reskd=f'}",{'hdchk=f'},0.99,0
"{'qxmsq=f','reskd=f','skach=f'}",{'hdchk=f'},0.99,0
{'skrxp=f'},{'hdchk=f'},0.99,0
"{'skach=f','skrxp=f'}",{'hdchk=f'},0.99,0
{'rxmsq=f'},{'hdchk=f'},0.99,0
"{'rxmsq=f','skach=f'}",{'hdchk=f'},0.99,0
"{'reskd=f','skrxp=f'}",{'hdchk=f'},0.99,0
"{'reskd=f','skach=f','skrxp=f'}",{'hdchk=f'},0.99,0
"{'qxmsq=f','rxmsq=f'}",{'hdchk=f'},0.99,0
"{'reskd=f','rxmsq=f'}",{'hdchk=f'},0.99,0
"{'qxmsq=f','rxmsq=f','skach=f'}",{'hdchk=f'},0.99,0
"{'reskd=f','rxmsq=f','skach=f'}",{'hdchk=f'},0.99,0
"{'qxmsq=f','reskd=f','rxmsq=f'}",{'hdchk=f'},0.99,0
"{'qxmsq=f','reskd=f','rxmsq=f','skach=f'}",{'hdchk=f'},0.99,0
"{'bknwy=f','stlmt=f'}",{'hdchk=f'},0.99,0
"{'qxmsq=f','skrxp=f'}",{'hdchk=f'},0.99,0
"{'bknwy=f','spcop=f','stlmt=f'}",{'hdchk=f'},0.99,0
"{'qxmsq=f','skach=f','skrxp=f'}",{'hdchk=f'},0.99,0
"{'mulch=f','thrsk=f'}",{'hdchk=f'},0.99,0
"{'mulch=f','spcop=f','thrsk=f'}",{'hdchk=f'},0.99,0
"{'mulch=f','thrsk=f'}",{'hdchk=f'},0.99,0
"{'bkon=f','wkna=f'}",{'hdchk=f'},0.99,0
"{'bkon=f','stlmt=f','wkna=f'}",{'hdchk=f'},0.99,0
"{'bkon=f','wkna=f'}",{'hdchk=f'},0.99,0
"{'bknwy=f','reskd=f','stlmt=f'}",{'hdchk=f'},0.99,0
"{'mulch=f','skach=f','thrsk=f'}",{'hdchk=f'},0.99,0
"{'mulch=f','skach=f','spcop=f','thrsk=f'}",{'hdchk=f'},0.99,0
"{'mulch=f','skach=f','thrsk=f'}",{'hdchk=f'},0.99,0
"{'bknwy=f','reskd=f','spcop=f','stlmt=f'}",{'hdchk=f'},0.99,0
"{'qxmsq=f','reskd=f','skrxp=f'}",{'hdchk=f'},0.99,0
"{'qxmsq=f','reskd=f','skach=f','skrxp=f'}",{'hdchk=f'},0.99,0
"{'bknwy=f','stlmt=f'}",{'hdchk=f'},0.99,0
{'bkon=f'},{'hdchk=f'},0.99,0
"{'bkon=f','spcop=f'}",{'hdchk=f'},0.99,0
"{'bknwy=f','reskd=f','stlmt=f'}",{'hdchk=f'},0.99,0
"{'bkon=f','reskd=f'}",{'hdchk=f'},0.99,0
"{'bkon=f','reskd=f','spcop=f'}",{'hdchk=f'},0.99,0
"{'bkon=f','stlmt=f'}",{'hdchk=f'},0.99,0
"{'bkon=f','spcop=f','stlmt=f'}",{'hdchk=f'},0.99,0
"{'bkon=f','reskd=f','stlmt=f'}",{'hdchk=f'},0.99,0
"{'bkon=f','reskd=f','spcop=f','stlmt=f'}",{'hdchk=f'},0.99,0
"{'bkon=f','qxmsq=f'}",{'hdchk=f'},0.99,0
"{'bkon=f','qxmsq=f','spcop=f'}",{'hdchk=f'},0.99,0
"{'skrxp=f','stlmt=f'}",{'hdchk=f'},0.99,0
"{'skrxp=f','spcop=f','stlmt=f'}",{'hdchk=f'},0.99,0
{'bknwy=f'},{'hdchk=f'},0.99,0
"{'bknwy=f','spcop=f'}",{'hdchk=f'},0.99,0
"{'bkon=f','qxmsq=f','reskd=f'}",{'hdchk=f'},0.99,0
"{'bkon=f','qxmsq=f','reskd=f','spcop=f'}",{'hdchk=f'},0.99,0
"{'bknwy=f','reskd=f'}",{'hdchk=f'},0.99,0
"{'reskd=f','skrxp=f','stlmt=f'}",{'hdchk=f'},0.99,0
"{'bknwy=f','reskd=f','spcop=f'}",{'hdchk=f'},0.99,0
"{'reskd=f','skrxp=f','spcop=f','stlmt=f'}",{'hdchk=f'},0.99,0
"{'bkon=f','thrsk=f'}",{'hdchk=f'},0.99,0
"{'bkon=f','spcop=f','thrsk=f'}",{'hdchk=f'},0.99,0
"{'bkon=f','thrsk=f'}",{'hdchk=f'},0.99,0
"{'bkon=f','qxmsq=f','stlmt=f'}",{'hdchk=f'},0.99,0
"{'bkon=f','qxmsq=f','spcop=f','stlmt=f'}",{'hdchk=f'},0.99,0
"{'bkon=f','reskd=f','thrsk=f'}",{'hdchk=f'},0.99,0
"{'bkon=f','reskd=f','spcop=f','thrsk=f'}",{'hdchk=f'},0.99,0
"{'bkon=f','reskd=f','thrsk=f'}",{'hdchk=f'},0.99,0
{'bkon=f'},{'hdchk=f'},0.99,0
"{'bkon=f','qxmsq=f','reskd=f','stlmt=f'}",{'hdchk=f'},0.99,0
"{'bkon=f','qxmsq=f','reskd=f','spcop=f','stlmt=f'}",{'hdchk=f'},0.99,0
"{'bkon=f','stlmt=f','thrsk=f'}",{'hdchk=f'},0.99,0
"{'bkon=f','spcop=f','stlmt=f','thrsk=f'}",{'hdchk=f'},0.99,0
"{'bkon=f','stlmt=f','thrsk=f'}",{'hdchk=f'},0.99,0
"{'bkon=f','reskd=f'}",{'hdchk=f'},0.99,0
"{'bkon=f','stlmt=f'}",{'hdchk=f'},0.99,0
{'wkna=f'},{'hdchk=f'},0.99,0
"{'stlmt=f','wkna=f'}",{'hdchk=f'},0.99,0
{'wkna=f'},{'hdchk=f'},0.99,0
"{'spcop=f','wkna=f'}",{'hdchk=f'},0.99,0
"{'spcop=f','stlmt=f','wkna=f'}",{'hdchk=f'},0.99,0
"{'spcop=f','wkna=f'}",{'hdchk=f'},0.99,0
"{'bkon=f','reskd=f','stlmt=f'}",{'hdchk=f'},0.99,0
"{'reskd=f','wkna=f'}",{'hdchk=f'},0.99,0
"{'reskd=f','stlmt=f','wkna=f'}",{'hdchk=f'},0.99,0
"{'reskd=f','wkna=f'}",{'hdchk=f'},0.99,0
"{'reskd=f','spcop=f','wkna=f'}",{'hdchk=f'},0.99,0
"{'reskd=f','spcop=f','stlmt=f','wkna=f'}",{'hdchk=f'},0.99,0
"{'reskd=f','spcop=f','wkna=f'}",{'hdchk=f'},0.99,0
"{'bkon=f','qxmsq=f'}",{'hdchk=f'},0.99,0
"{'skrxp=f','stlmt=f'}",{'hdchk=f'},0.99,0
{'bknwy=f'},{'hdchk=f'},0.99,0
"{'bkon=f','qxmsq=f','reskd=f'}",{'hdchk=f'},0.99,0
"{'bknwy=f','reskd=f'}",{'hdchk=f'},0.99,0
"{'reskd=f','skrxp=f','stlmt=f'}",{'hdchk=f'},0.99,0
"{'bkon=f','qxmsq=f','stlmt=f'}",{'hdchk=f'},0.99,0
"{'qxmsq=f','wkna=f'}",{'hdchk=f'},0.99,0
"{'qxmsq=f','stlmt=f','wkna=f'}",{'hdchk=f'},0.99,0
"{'qxmsq=f','wkna=f'}",{'hdchk=f'},0.99,0
"{'skrxp=f','thrsk=f'}",{'reskd=f'},0.99,0
"{'qxmsq=f','spcop=f','wkna=f'}",{'hdchk=f'},0.99,0
"{'skrxp=f','spcop=f','thrsk=f'}",{'reskd=f'},0.99,0
"{'skrxp=f','thrsk=f'}",{'reskd=f'},0.99,0
"{'qxmsq=f','spcop=f','stlmt=f','wkna=f'}",{'hdchk=f'},0.99,0
"{'qxmsq=f','spcop=f','wkna=f'}",{'hdchk=f'},0.99,0
"{'bkon=f','qxmsq=f','reskd=f','stlmt=f'}",{'hdchk=f'},0.99,0
"{'hdchk=f','skrxp=f','thrsk=f'}",{'reskd=f'},0.99,0
"{'hdchk=f','skrxp=f','spcop=f','thrsk=f'}",{'reskd=f'},0.99,0
"{'hdchk=f','skrxp=f','thrsk=f'}",{'reskd=f'},0.99,0
"{'qxmsq=f','reskd=f','wkna=f'}",{'hdchk=f'},0.99,0
"{'qxmsq=f','reskd=f','stlmt=f','wkna=f'}",{'hdchk=f'},0.99,0
"{'qxmsq=f','reskd=f','wkna=f'}",{'hdchk=f'},0.99,0
"{'qxmsq=f','reskd=f','spcop=f','wkna=f'}",{'hdchk=f'},0.99,0
"{'qxmsq=f','reskd=f','spcop=f','stlmt=f','wkna=f'}",{'hdchk=f'},0.99,0
"{'qxmsq=f','reskd=f','spcop=f','wkna=f'}",{'hdchk=f'},0.99,0
{'skrxp=f'},{'hdchk=f'},0.99,0
{'wkna=f'},{'hdchk=f'},0.99,0
"{'stlmt=f','wkna=f'}",{'hdchk=f'},0.99,0
{'wkna=f'},{'hdchk=f'},0.99,0
"{'skrxp=f','spcop=f'}",{'hdchk=f'},0.99,0
"{'reskd=f','wkna=f'}",{'hdchk=f'},0.99,0
"{'reskd=f','stlmt=f','wkna=f'}",{'hdchk=f'},0.99,0
"{'reskd=f','wkna=f'}",{'hdchk=f'},0.99,0
"{'reskd=f','skrxp=f'}",{'hdchk=f'},0.99,0
"{'reskd=f','skrxp=f','spcop=f'}",{'hdchk=f'},0.99,0
"{'bknwy=f','stlmt=f'}",{'reskd=f'},0.99,0
"{'qxmsq=f','skrxp=f'}",{'hdchk=f'},0.99,0
"{'qxmsq=f','wkna=f'}",{'hdchk=f'},0.99,0
"{'qxmsq=f','stlmt=f','wkna=f'}",{'hdchk=f'},0.99,0
"{'qxmsq=f','wkna=f'}",{'hdchk=f'},0.99,0
"{'bknwy=f','spcop=f','stlmt=f'}",{'reskd=f'},0.99,0
"{'skrxp=f','thrsk=f'}",{'hdchk=f'},0.99,0
"{'qxmsq=f','skrxp=f','spcop=f'}",{'hdchk=f'},0.99,0
"{'skrxp=f','spcop=f','thrsk=f'}",{'hdchk=f'},0.99,0
"{'skrxp=f','thrsk=f'}",{'hdchk=f'},0.99,0
"{'bknwy=f','hdchk=f','stlmt=f'}",{'reskd=f'},0.99,0
"{'bknwy=f','hdchk=f','spcop=f','stlmt=f'}",{'reskd=f'},0.99,0
"{'bknwy=f','skach=f','stlmt=f'}",{'reskd=f'},0.99,0
"{'bknwy=f','skach=f','spcop=f','stlmt=f'}",{'reskd=f'},0.99,0
"{'reskd=f','skrxp=f','thrsk=f'}",{'hdchk=f'},0.99,0
"{'reskd=f','skrxp=f','spcop=f','thrsk=f'}",{'hdchk=f'},0.99,0
"{'reskd=f','skrxp=f','thrsk=f'}",{'hdchk=f'},0.99,0
"{'bknwy=f','hdchk=f','skach=f','stlmt=f'}",{'reskd=f'},0.99,0
"{'bknwy=f','hdchk=f','skach=f','spcop=f','stlmt=f'}",{'reskd=f'},0.99,0
"{'qxmsq=f','reskd=f','wkna=f'}",{'hdchk=f'},0.99,0
"{'qxmsq=f','reskd=f','stlmt=f','wkna=f'}",{'hdchk=f'},0.99,0
"{'qxmsq=f','reskd=f','wkna=f'}",{'hdchk=f'},0.99,0
"{'qxmsq=f','reskd=f','skrxp=f'}",{'hdchk=f'},0.99,0
"{'qxmsq=f','reskd=f','skrxp=f','spcop=f'}",{'hdchk=f'},0.99,0
{'skrxp=f'},{'hdchk=f'},0.99,0
"{'reskd=f','skrxp=f'}",{'hdchk=f'},0.99,0
{'bknwy=f'},{'reskd=f'},0.99,0
"{'bknwy=f','spcop=f'}",{'reskd=f'},0.99,0
"{'bknwy=f','hdchk=f'}",{'reskd=f'},0.99,0
"{'bknwy=f','hdchk=f','spcop=f'}",{'reskd=f'},0.99,0
"{'bknwy=f','skach=f'}",{'reskd=f'},0.99,0
"{'bknwy=f','skach=f','spcop=f'}",{'reskd=f'},0.99,0
"{'bknwy=f','hdchk=f','skach=f'}",{'reskd=f'},0.99,0
"{'bknwy=f','hdchk=f','skach=f','spcop=f'}",{'reskd=f'},0.99,0
"{'bknwy=f','stlmt=f'}",{'reskd=f'},0.99,0
"{'qxmsq=f','skrxp=f'}",{'hdchk=f'},0.99,0
"{'bknwy=f','hdchk=f','stlmt=f'}",{'reskd=f'},0.99,0
"{'mulch=f','thrsk=f'}",{'reskd=f'},0.99,0
"{'bknwy=f','skach=f','stlmt=f'}",{'reskd=f'},0.99,0
"{'mulch=f','spcop=f','thrsk=f'}",{'reskd=f'},0.99,0
"{'mulch=f','thrsk=f'}",{'reskd=f'},0.99,0
"{'hdchk=f','mulch=f','thrsk=f'}",{'reskd=f'},0.99,0
"{'hdchk=f','mulch=f','spcop=f','thrsk=f'}",{'reskd=f'},0.99,0
"{'hdchk=f','mulch=f','thrsk=f'}",{'reskd=f'},0.99,0
"{'bknwy=f','hdchk=f','skach=f','stlmt=f'}",{'reskd=f'},0.99,0
"{'qxmsq=f','reskd=f','skrxp=f'}",{'hdchk=f'},0.99,0
"{'mulch=f','stlmt=f'}",{'reskd=f'},0.99,0
"{'mulch=f','spcop=f','stlmt=f'}",{'reskd=f'},0.99,0
"{'hdchk=f','mulch=f','stlmt=f'}",{'reskd=f'},0.99,0
"{'hdchk=f','mulch=f','spcop=f','stlmt=f'}",{'reskd=f'},0.99,0
"{'mulch=f','skach=f','stlmt=f'}",{'reskd=f'},0.99,0
"{'mulch=f','skach=f','spcop=f','stlmt=f'}",{'reskd=f'},0.99,0
"{'hdchk=f','mulch=f','skach=f','stlmt=f'}",{'reskd=f'},0.99,0
"{'hdchk=f','mulch=f','skach=f','spcop=f','stlmt=f'}",{'reskd=f'},0.99,0
{'bknwy=f'},{'reskd=f'},0.99,0
"{'bknwy=f','hdchk=f'}",{'reskd=f'},0.99,0
"{'bknwy=f','skach=f'}",{'reskd=f'},0.99,0
"{'bknwy=f','hdchk=f','skach=f'}",{'reskd=f'},0.99,0
"{'bkon=f','thrsk=f'}",{'hdchk=f'},0.99,0
"{'bkon=f','spcop=f','thrsk=f'}",{'hdchk=f'},0.99,0
"{'bkon=f','thrsk=f'}",{'hdchk=f'},0.99,0
"{'bkon=f','skach=f','thrsk=f'}",{'hdchk=f'},0.99,0
"{'bkon=f','skach=f','spcop=f','thrsk=f'}",{'hdchk=f'},0.99,0
"{'bkon=f','skach=f','thrsk=f'}",{'hdchk=f'},0.99,0
{'mulch=f'},{'reskd=f'},0.99,0
"{'mulch=f','spcop=f'}",{'reskd=f'},0.99,0
"{'hdchk=f','mulch=f'}",{'reskd=f'},0.99,0
"{'hdchk=f','mulch=f','spcop=f'}",{'reskd=f'},0.99,0
"{'mulch=f','skach=f'}",{'reskd=f'},0.99,0
"{'mulch=f','skach=f','spcop=f'}",{'reskd=f'},0.99,0
"{'mulch=f','qxmsq=f','stlmt=f'}",{'reskd=f'},0.99,0
"{'hdchk=f','mulch=f','skach=f'}",{'reskd=f'},0.99,0
"{'hdchk=f','mulch=f','skach=f','spcop=f'}",{'reskd=f'},0.99,0
{'stlmt=f'},{'hdchk=f'},0.99,0
"{'spcop=f','stlmt=f'}",{'hdchk=f'},0.99,0
"{'mulch=f','stlmt=f'}",{'reskd=f'},0.99,0
"{'reskd=f','stlmt=f'}",{'hdchk=f'},0.99,0
"{'reskd=f','spcop=f','stlmt=f'}",{'hdchk=f'},0.99,0
"{'hdchk=f','mulch=f','stlmt=f'}",{'reskd=f'},0.99,0
"{'mulch=f','skach=f','stlmt=f'}",{'reskd=f'},0.99,0
"{'hdchk=f','mulch=f','skach=f','stlmt=f'}",{'reskd=f'},0.99,0
"{'mulch=f','qxmsq=f'}",{'reskd=f'},0.99,0
"{'mulch=f','qxmsq=f','spcop=f'}",{'reskd=f'},0.99,0
"{'hdchk=f','mulch=f','qxmsq=f'}",{'reskd=f'},0.99,0
"{'hdchk=f','mulch=f','qxmsq=f','spcop=f'}",{'reskd=f'},0.99,0
"{'mulch=f','qxmsq=f','skach=f'}",{'reskd=f'},0.99,0
"{'mulch=f','qxmsq=f','skach=f','spcop=f'}",{'reskd=f'},0.99,0
"{'bkon=f','mulch=f'}",{'reskd=f'},0.99,0
"{'hdchk=f','mulch=f','qxmsq=f','skach=f'}",{'reskd=f'},0.99,0
"{'bkon=f','mulch=f','spcop=f'}",{'reskd=f'},0.99,0
"{'hdchk=f','mulch=f','qxmsq=f','skach=f','spcop=f'}",{'reskd=f'},0.99,0
"{'bkon=f','hdchk=f','mulch=f'}",{'reskd=f'},0.99,0
"{'bkon=f','hdchk=f','mulch=f','spcop=f'}",{'reskd=f'},0.99,0
"{'qxmsq=f','stlmt=f'}",{'hdchk=f'},0.99,0
"{'qxmsq=f','spcop=f','stlmt=f'}",{'hdchk=f'},0.99,0
"{'bkon=f','mulch=f','skach=f'}",{'reskd=f'},0.99,0
"{'bkon=f','mulch=f','skach=f','spcop=f'}",{'reskd=f'},0.99,0
"{'bkon=f','hdchk=f','mulch=f','skach=f'}",{'reskd=f'},0.99,0
"{'bkon=f','hdchk=f','mulch=f','skach=f','spcop=f'}",{'reskd=f'},0.99,0
{'mulch=f'},{'reskd=f'},0.99,0
"{'hdchk=f','mulch=f'}",{'reskd=f'},0.99,0
"{'mulch=f','skach=f'}",{'reskd=f'},0.99,0
"{'hdchk=f','mulch=f','skach=f'}",{'reskd=f'},0.99,0
"{'qxmsq=f','reskd=f','stlmt=f'}",{'hdchk=f'},0.99,0
"{'qxmsq=f','reskd=f','spcop=f','stlmt=f'}",{'hdchk=f'},0.99,0
{'stlmt=f'},{'reskd=f'},0.99,0
{'stlmt=f'},{'hdchk=f'},0.99,0
"{'spcop=f','stlmt=f'}",{'reskd=f'},0.99,0
{'wkna=f'},{'reskd=f'},0.99,0
"{'stlmt=f','wkna=f'}",{'reskd=f'},0.99,0
{'wkna=f'},{'reskd=f'},0.99,0
"{'spcop=f','wkna=f'}",{'reskd=f'},0.99,0
"{'spcop=f','stlmt=f','wkna=f'}",{'reskd=f'},0.99,0
"{'spcop=f','wkna=f'}",{'reskd=f'},0.99,0
"{'stlmt=f','thrsk=f'}",{'hdchk=f'},0.99,0
"{'spcop=f','stlmt=f','thrsk=f'}",{'hdchk=f'},0.99,0
"{'stlmt=f','thrsk=f'}",{'hdchk=f'},0.99,0
"{'hdchk=f','wkna=f'}",{'reskd=f'},0.99,0
"{'hdchk=f','stlmt=f','wkna=f'}",{'reskd=f'},0.99,0
"{'hdchk=f','wkna=f'}",{'reskd=f'},0.99,0
"{'skach=f','stlmt=f'}",{'reskd=f'},0.99,0
"{'hdchk=f','spcop=f','wkna=f'}",{'reskd=f'},0.99,0
"{'hdchk=f','spcop=f','stlmt=f','wkna=f'}",{'reskd=f'},0.99,0
"{'hdchk=f','spcop=f','wkna=f'}",{'reskd=f'},0.99,0
"{'skach=f','spcop=f','stlmt=f'}",{'reskd=f'},0.99,0
"{'hdchk=f','stlmt=f'}",{'reskd=f'},0.99,0
"{'skach=f','wkna=f'}",{'reskd=f'},0.99,0
"{'skach=f','stlmt=f','wkna=f'}",{'reskd=f'},0.99,0
"{'skach=f','wkna=f'}",{'reskd=f'},0.99,0
"{'hdchk=f','spcop=f','stlmt=f'}",{'reskd=f'},0.99,0
"{'skach=f','spcop=f','wkna=f'}",{'reskd=f'},0.99,0
"{'skach=f','spcop=f','stlmt=f','wkna=f'}",{'reskd=f'},0.99,0
"{'skach=f','spcop=f','wkna=f'}",{'reskd=f'},0.99,0
"{'hdchk=f','skach=f','wkna=f'}",{'reskd=f'},0.99,0
"{'hdchk=f','skach=f','stlmt=f','wkna=f'}",{'reskd=f'},0.99,0
"{'hdchk=f','skach=f','wkna=f'}",{'reskd=f'},0.99,0
"{'hdchk=f','skach=f','spcop=f','wkna=f'}",{'reskd=f'},0.99,0
"{'hdchk=f','skach=f','spcop=f','stlmt=f','wkna=f'}",{'reskd=f'},0.99,0
"{'hdchk=f','skach=f','spcop=f','wkna=f'}",{'reskd=f'},0.99,0
"{'hdchk=f','skach=f','stlmt=f'}",{'reskd=f'},0.99,0
"{'hdchk=f','skach=f','spcop=f','stlmt=f'}",{'reskd=f'},0.99,0
"{'reskd=f','stlmt=f'}",{'hdchk=f'},0.99,0
"{'reskd=f','stlmt=f','thrsk=f'}",{'hdchk=f'},0.99,0
"{'reskd=f','spcop=f','stlmt=f','thrsk=f'}",{'hdchk=f'},0.99,0
"{'reskd=f','stlmt=f','thrsk=f'}",{'hdchk=f'},0.99,0
"{'rxmsq=f','stlmt=f'}",{'hdchk=f'},0.99,0
"{'rxmsq=f','spcop=f','stlmt=f'}",{'hdchk=f'},0.99,0
"{'skrxp=f','stlmt=f'}",{'reskd=f'},0.99,0
"{'skrxp=f','spcop=f','stlmt=f'}",{'reskd=f'},0.99,0
"{'hdchk=f','reskd=f','rxmsq=f'}",{'stlmt=f'},0.99,0
"{'hdchk=f','reskd=f','rxmsq=f','spcop=f'}",{'stlmt=f'},0.99,0
"{'skach=f','skrxp=f','stlmt=f'}",{'reskd=f'},0.99,0
"{'skach=f','skrxp=f','spcop=f','stlmt=f'}",{'reskd=f'},0.99,0
"{'hdchk=f','skrxp=f','stlmt=f'}",{'reskd=f'},0.99,0
"{'hdchk=f','reskd=f','rxmsq=f','skach=f'}",{'stlmt=f'},0.99,0
"{'reskd=f','rxmsq=f','stlmt=f'}",{'hdchk=f'},0.99,0
"{'qxmsq=f','rxmsq=f','stlmt=f'}",{'hdchk=f'},0.99,0
"{'hdchk=f','skrxp=f','spcop=f','stlmt=f'}",{'reskd=f'},0.99,0
"{'hdchk=f','reskd=f','rxmsq=f','skach=f','spcop=f'}",{'stlmt=f'},0.99,0
"{'reskd=f','rxmsq=f','spcop=f','stlmt=f'}",{'hdchk=f'},0.99,0
"{'qxmsq=f','rxmsq=f','spcop=f','stlmt=f'}",{'hdchk=f'},0.99,0
"{'hdchk=f','skach=f','skrxp=f','stlmt=f'}",{'reskd=f'},0.99,0
"{'hdchk=f','skach=f','skrxp=f','spcop=f','stlmt=f'}",{'reskd=f'},0.99,0
{'spcop=f'},{'reskd=f'},0.99,0
{'spcop=f'},{'hdchk=f'},0.99,0
"{'hdchk=f','qxmsq=f','reskd=f','rxmsq=f'}",{'stlmt=f'},0.99,0
"{'hdchk=f','qxmsq=f','reskd=f','rxmsq=f','spcop=f'}",{'stlmt=f'},0.99,0
"{'mulch=f','qxmsq=f'}",{'reskd=f'},0.99,0
{'skach=f'},{'reskd=f'},0.99,0
"{'skach=f','spcop=f'}",{'reskd=f'},0.99,0
"{'hdchk=f','mulch=f','qxmsq=f'}",{'reskd=f'},0.99,0
{'hdchk=f'},{'reskd=f'},0.99,0
"{'hdchk=f','spcop=f'}",{'reskd=f'},0.99,0
"{'hdchk=f','qxmsq=f','reskd=f','rxmsq=f','skach=f'}",{'stlmt=f'},0.99,0
"{'qxmsq=f','reskd=f','rxmsq=f','stlmt=f'}",{'hdchk=f'},0.99,0
"{'mulch=f','qxmsq=f','skach=f'}",{'reskd=f'},0.99,0
"{'hdchk=f','qxmsq=f','reskd=f','rxmsq=f','skach=f','spcop=f'}",{'stlmt=f'},0.99,0
"{'qxmsq=f','reskd=f','rxmsq=f','spcop=f','stlmt=f'}",{'hdchk=f'},0.99,0
"{'bkon=f','mulch=f'}",{'reskd=f'},0.99,0
"{'hdchk=f','mulch=f','qxmsq=f','skach=f'}",{'reskd=f'},0.99,0
"{'qxmsq=f','stlmt=f'}",{'reskd=f'},0.99,0
"{'qxmsq=f','stlmt=f'}",{'hdchk=f'},0.99,0
"{'qxmsq=f','spcop=f','stlmt=f'}",{'reskd=f'},0.99,0
"{'bkon=f','hdchk=f','mulch=f'}",{'reskd=f'},0.99,0
"{'hdchk=f','skach=f'}",{'reskd=f'},0.99,0
{'reskd=f'},{'hdchk=f'},0.99,0
"{'hdchk=f','skach=f','spcop=f'}",{'reskd=f'},0.99,0
"{'reskd=f','spcop=f'}",{'hdchk=f'},0.99,0
"{'qxmsq=f','wkna=f'}",{'reskd=f'},0.99,0
"{'qxmsq=f','stlmt=f','wkna=f'}",{'reskd=f'},0.99,0
"{'qxmsq=f','wkna=f'}",{'reskd=f'},0.99,0
"{'qxmsq=f','spcop=f','wkna=f'}",{'reskd=f'},0.99,0
"{'qxmsq=f','spcop=f','stlmt=f','wkna=f'}",{'reskd=f'},0.99,0
"{'qxmsq=f','spcop=f','wkna=f'}",{'reskd=f'},0.99,0
"{'bkon=f','mulch=f','skach=f'}",{'reskd=f'},0.99,0
"{'qxmsq=f','skach=f','stlmt=f'}",{'reskd=f'},0.99,0
"{'bkon=f','hdchk=f','mulch=f','skach=f'}",{'reskd=f'},0.99,0
"{'qxmsq=f','skach=f','spcop=f','stlmt=f'}",{'reskd=f'},0.99,0
